customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,total_orders,total_spend,avg_order_value,avg_discount_pct,return_rate,avg_rating,ticket_count,avg_resolution_hours,avg_sentiment,reopen_rate,snapshot_date_x,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,snapshot_date_y,last_campaign_received,last_campaign_cost,manual_priority_bucket,snapshot_date,churn_next_60d,split
CUST00585,2024-04-17,Tier 2,25-34,Marketplace,,Hair Care,,Yes,8,5368.63,671.07875,0.31124999999999997,0.0,3.5,2.0,28.6,-0.42,0.5,2025-09-30,15,45,3,4,1,9,2,9,2025-09-30,bundle_discount,40,high,2025-09-30,0,validation
CUST00586,2024-03-07,Tier 1,25-34,Instagram,Gold,Hair Care,Dry,No,4,1853.61,463.4025,0.27,0.0,4.25,2.0,41.4,-0.28500000000000003,0.0,2025-09-30,1,5,0,0,0,0,0,22,2025-09-30,free_shipping,0,high,2025-09-30,1,train
CUST00587,2025-08-18,Tier 2,25-34,Organic,Gold,Hair Care,,Yes,1,275.79,275.79,0.52,0.0,5.0,,,,,2025-09-30,10,47,1,2,1,1,0,7,2025-09-30,bundle_discount,25,low,2025-09-30,0,train
CUST00588,2025-04-10,Tier 1,18-24,Referral,Silver,Skin Care,Oily,No,1,649.95,649.95,0.19,0.0,4.0,,,,,2025-09-30,6,32,1,0,0,0,0,0,2025-09-30,welcome_offer,12,high,2025-09-30,0,test
CUST00589,2024-07-02,Tier 2,25-34,Instagram,Silver,Skin Care,Oily,Yes,5,4196.7699999999995,839.3539999999999,0.262,0.0,3.0,1.0,14.8,-0.63,0.0,2025-09-30,4,19,1,1,0,3,1,0,2025-09-30,bundle_discount,40,medium,2025-09-30,1,train
CUST00590,2024-10-27,Tier 2,35-44,Google Search,,Fragrance,Normal,Yes,3,3961.05,1320.3500000000001,0.24333333333333332,0.0,4.666666666666667,2.0,18.35,-0.46499999999999997,0.0,2025-09-30,7,33,1,1,0,7,3,25,2025-09-30,welcome_offer,0,high,2025-09-30,1,train
CUST00591,2024-05-01,Tier 1,25-34,Google Search,,Skin Care,Normal,Yes,2,1767.15,883.575,0.36,0.0,5.0,1.0,11.2,-1.0,0.0,2025-09-30,2,8,0,0,0,8,4,11,2025-09-30,none,0,medium,2025-09-30,1,train
CUST00592,2025-03-17,Tier 2,18-24,Referral,,Makeup,,Yes,2,1084.48,542.24,0.41500000000000004,0.0,4.0,,,,,2025-09-30,3,8,2,1,1,0,0,1,2025-09-30,new_launch,40,low,2025-09-30,1,test
CUST00593,2024-06-09,Tier 1,25-34,Referral,Platinum,Baby Care,Sensitive,No,5,3602.31,720.462,0.262,0.0,4.0,1.0,33.2,-0.87,0.0,2025-09-30,9,33,3,1,1,0,0,19,2025-09-30,bundle_discount,0,medium,2025-09-30,0,train
CUST00594,2024-05-11,Tier 1,35-44,Marketplace,,Fragrance,Sensitive,Yes,1,448.78,448.78,0.5,0.0,4.0,,,,,2025-09-30,0,0,0,0,0,0,0,16,2025-09-30,none,12,high,2025-09-30,1,train
CUST00595,2024-02-27,Tier 1,35-44,Marketplace,Silver,Wellness,Oily,No,5,2849.27,569.854,0.304,0.0,3.8,,,,,2025-09-30,9,23,3,1,2,0,0,6,2025-09-30,new_launch,25,low,2025-09-30,0,train
CUST00596,2024-02-08,Tier 3,25-34,Referral,Gold,Skin Care,,Yes,4,2927.96,731.99,0.32499999999999996,0.0,4.75,3.0,34.4,-0.7266666666666667,0.3333333333333333,2025-09-30,13,62,2,2,1,7,1,9,2025-09-30,bundle_discount,12,medium,2025-09-30,1,test
CUST00597,2024-11-26,Tier 3,25-34,Instagram,Silver,Hair Care,Normal,No,4,3041.18,760.295,0.345,0.0,3.75,2.0,36.1,-0.65,0.0,2025-09-30,0,0,0,0,0,0,0,9,2025-09-30,welcome_offer,18,high,2025-09-30,1,train
CUST00598,2025-03-22,Tier 2,18-24,Influencer,,Fragrance,Dry,Yes,2,1082.0300000000002,541.0150000000001,0.275,0.0,4.5,,,,,2025-09-30,20,78,2,5,1,9,3,13,2025-09-30,free_shipping,25,low,2025-09-30,0,train
CUST00599,2024-08-19,Tier 3,25-34,Marketplace,,Baby Care,Sensitive,Yes,4,2898.52,724.63,0.2475,0.0,3.75,1.0,23.2,-0.43,0.0,2025-09-30,2,9,1,0,1,5,1,29,2025-09-30,free_shipping,40,high,2025-09-30,0,train
CUST00600,2024-03-19,Tier 1,25-34,Organic,,Baby Care,Dry,Yes,3,1248.1399999999999,416.0466666666666,0.3066666666666667,0.0,4.333333333333333,,,,,2025-09-30,3,16,1,0,0,3,0,53,2025-09-30,none,40,high,2025-09-30,1,validation
CUST00601,2025-07-14,Tier 1,18-24,Marketplace,Gold,Baby Care,Dry,Yes,1,537.85,537.85,0.04,0.0,4.0,,,,,2025-09-30,8,29,4,2,2,8,3,15,2025-09-30,free_shipping,25,medium,2025-09-30,1,train
CUST00602,2025-06-29,Tier 3,35-44,Influencer,Gold,Makeup,Oily,Yes,1,171.18,171.18,0.57,0.0,5.0,,,,,2025-09-30,5,25,2,0,1,2,1,21,2025-09-30,new_launch,18,high,2025-09-30,1,test
CUST00603,2024-11-03,Tier 1,35-44,Organic,Gold,Baby Care,Combination,Yes,9,4869.21,541.0233333333333,0.30777777777777776,0.0,4.555555555555555,4.0,27.125,-0.5950000000000001,0.5,2025-09-30,12,70,1,1,0,6,1,0,2025-09-30,new_launch,40,medium,2025-09-30,0,train
CUST00604,2024-08-29,Tier 1,25-34,Instagram,,Fragrance,Combination,Yes,1,761.72,761.72,0.18,0.0,5.0,,,,,2025-09-30,2,8,0,0,0,5,1,16,2025-09-30,none,12,high,2025-09-30,0,train
CUST00605,2024-07-25,Tier 1,18-24,Google Search,Silver,Baby Care,Dry,Yes,5,3199.79,639.958,0.23399999999999999,0.0,4.2,2.0,23.1,-0.5900000000000001,0.5,2025-09-30,8,46,3,2,2,3,0,33,2025-09-30,none,40,high,2025-09-30,1,train
CUST00606,2024-02-26,Tier 1,35-44,Marketplace,Gold,Wellness,Combination,No,1,240.15,240.15,0.24,0.0,3.0,,,,,2025-09-30,7,34,2,2,0,0,0,28,2025-09-30,new_launch,25,high,2025-09-30,1,train
CUST00607,2024-05-23,Tier 2,25-34,Referral,,Makeup,Normal,No,3,2332.76,777.5866666666667,0.27666666666666667,0.0,4.333333333333333,,,,,2025-09-30,9,39,2,2,1,0,0,55,2025-09-30,none,40,high,2025-09-30,1,train
CUST00608,2024-08-31,Tier 2,25-34,Google Search,Gold,Makeup,,No,3,2455.49,818.4966666666666,0.3233333333333333,0.0,4.666666666666667,1.0,4.4,-0.45,1.0,2025-09-30,7,38,1,1,1,0,0,5,2025-09-30,welcome_offer,0,medium,2025-09-30,0,train
CUST00609,2024-08-07,Tier 2,45+,Google Search,Silver,Hair Care,Sensitive,Yes,5,4581.16,916.232,0.40599999999999997,0.0,3.8,2.0,5.85,-0.22499999999999998,0.5,2025-09-30,6,18,3,0,1,7,1,0,2025-09-30,bundle_discount,40,low,2025-09-30,0,validation
CUST00610,2024-09-09,Tier 3,45+,Influencer,,Makeup,Sensitive,Yes,5,3975.59,795.118,0.34199999999999997,0.4,3.4,2.0,57.15,-1.0,0.0,2025-09-30,10,48,4,3,3,3,0,7,2025-09-30,new_launch,18,medium,2025-09-30,0,validation
CUST00611,2024-02-25,Tier 3,35-44,Instagram,,Hair Care,,Yes,4,3472.66,868.165,0.2575,0.25,3.75,3.0,31.5,-0.8566666666666666,0.3333333333333333,2025-09-30,5,28,2,1,1,3,0,60,2025-09-30,welcome_offer,12,high,2025-09-30,1,train
CUST00612,2025-03-29,Tier 3,25-34,Google Search,Platinum,Skin Care,Oily,No,2,2120.98,1060.49,0.35,0.0,1.5,,,,,2025-09-30,9,41,3,2,1,0,0,1,2025-09-30,bundle_discount,40,medium,2025-09-30,1,train
CUST00613,2024-06-13,Tier 2,45+,Organic,Silver,Hair Care,Oily,Yes,6,4895.57,815.9283333333333,0.4116666666666666,0.0,4.666666666666667,2.0,22.4,0.05500000000000001,0.0,2025-09-30,14,41,6,2,3,6,0,7,2025-09-30,none,25,medium,2025-09-30,0,test
CUST00614,2025-02-26,Tier 1,45+,Referral,Gold,Skin Care,Dry,Yes,1,267.96,267.96,0.33,0.0,5.0,,,,,2025-09-30,1,5,0,0,0,4,1,38,2025-09-30,new_launch,0,high,2025-09-30,1,train
CUST00615,2025-07-14,Tier 2,35-44,Instagram,,Baby Care,,Yes,1,446.03,446.03,0.17,1.0,5.0,1.0,36.7,-1.0,0.0,2025-09-30,4,19,1,1,1,5,1,6,2025-09-30,new_launch,0,medium,2025-09-30,1,train
CUST00616,2024-11-08,Tier 1,25-34,Instagram,,Wellness,,No,5,2628.3,525.6600000000001,0.27599999999999997,0.0,3.0,1.0,8.3,-0.67,0.0,2025-09-30,10,41,4,1,1,0,0,16,2025-09-30,bundle_discount,12,medium,2025-09-30,1,train
CUST00617,2024-11-23,Tier 3,25-34,Instagram,,Baby Care,Sensitive,No,10,5456.37,545.637,0.41,0.1,4.6,5.0,33.22,-0.426,0.0,2025-09-30,8,34,4,1,1,0,0,7,2025-09-30,new_launch,0,low,2025-09-30,0,validation
CUST00618,2025-01-21,Tier 3,45+,Instagram,Gold,Wellness,,Yes,2,1570.53,785.265,0.21500000000000002,0.0,4.5,,,,,2025-09-30,8,26,3,2,0,7,3,2,2025-09-30,welcome_offer,12,high,2025-09-30,0,train
CUST00619,2024-09-25,Tier 1,35-44,Google Search,,Skin Care,Oily,No,5,2211.2000000000003,442.24000000000007,0.32,0.0,4.0,,,,,2025-09-30,8,41,3,0,2,0,0,12,2025-09-30,welcome_offer,18,low,2025-09-30,0,train
CUST00620,2025-06-22,Tier 3,25-34,Referral,Silver,Skin Care,,Yes,1,449.48,449.48,0.26,0.0,5.0,1.0,36.7,-0.27,0.0,2025-09-30,17,68,5,4,3,5,2,30,2025-09-30,new_launch,40,high,2025-09-30,0,train
CUST00621,2025-05-21,Tier 2,25-34,Instagram,,Fragrance,,Yes,1,348.53,348.53,0.29,0.0,3.0,,,,,2025-09-30,6,32,2,1,1,4,1,14,2025-09-30,bundle_discount,18,high,2025-09-30,1,train
CUST00622,2024-10-24,Tier 1,45+,Referral,,Baby Care,,Yes,3,2009.7800000000002,669.9266666666667,0.30666666666666664,0.0,2.3333333333333335,,,,,2025-09-30,1,5,0,0,0,6,3,41,2025-09-30,free_shipping,25,high,2025-09-30,1,train
CUST00623,2025-02-11,Tier 2,35-44,Marketplace,Silver,Skin Care,Oily,Yes,4,1945.71,486.4275,0.3225,0.25,4.5,2.0,19.55,-0.73,0.0,2025-09-30,18,70,2,3,1,7,2,15,2025-09-30,free_shipping,25,high,2025-09-30,0,train
CUST00624,2024-12-28,Tier 3,45+,Influencer,Silver,Makeup,Oily,Yes,1,270.09,270.09,0.51,0.0,,,,,,2025-09-30,4,21,2,1,1,0,0,60,2025-09-30,new_launch,12,high,2025-09-30,1,train
CUST00625,2025-01-14,Tier 3,18-24,Instagram,,Skin Care,Combination,No,4,2155.58,538.895,0.3275,0.0,4.25,,,,,2025-09-30,2,10,1,0,1,0,0,0,2025-09-30,none,12,medium,2025-09-30,1,train
CUST00626,2025-06-27,Tier 1,25-34,Google Search,Platinum,Hair Care,Sensitive,No,2,1214.38,607.19,0.23,0.0,4.0,1.0,7.2,-0.18,0.0,2025-09-30,12,37,5,3,3,0,0,0,2025-09-30,free_shipping,12,medium,2025-09-30,0,train
CUST00627,2024-09-27,Tier 2,25-34,Instagram,Silver,Hair Care,Dry,Yes,3,2765.27,921.7566666666667,0.3566666666666667,0.0,3.6666666666666665,1.0,27.5,-0.98,1.0,2025-09-30,6,19,2,1,0,4,1,17,2025-09-30,free_shipping,25,medium,2025-09-30,1,validation
CUST00628,2024-07-12,Tier 1,18-24,Instagram,,Makeup,Combination,Yes,4,1509.63,377.4075,0.45999999999999996,0.0,4.75,2.0,41.55,-0.47,0.0,2025-09-30,9,35,5,2,1,7,1,15,2025-09-30,none,18,medium,2025-09-30,0,train
CUST00629,2025-07-28,Tier 2,25-34,Organic,Gold,Skin Care,Oily,Yes,1,442.4,442.4,0.42,0.0,5.0,,,,,2025-09-30,2,6,0,0,0,2,1,3,2025-09-30,none,12,medium,2025-09-30,0,train
CUST00630,2024-10-06,Tier 2,25-34,Instagram,Platinum,Skin Care,Normal,Yes,3,2512.7,837.5666666666666,0.2866666666666667,0.0,3.6666666666666665,,,,,2025-09-30,20,112,9,5,5,8,1,13,2025-09-30,welcome_offer,40,high,2025-09-30,0,train
CUST00631,2024-04-06,Tier 1,35-44,Marketplace,Silver,Hair Care,Normal,No,10,6076.9,607.6899999999999,0.388,0.1,3.9,2.0,36.900000000000006,-0.81,0.0,2025-09-30,0,0,0,0,0,0,0,5,2025-09-30,bundle_discount,18,medium,2025-09-30,1,train
CUST00632,2025-04-16,Tier 2,35-44,Referral,Gold,Baby Care,Oily,Yes,1,1078.63,1078.63,0.45,0.0,4.0,,,,,2025-09-30,11,53,1,3,1,2,1,0,2025-09-30,bundle_discount,25,medium,2025-09-30,1,train
CUST00633,2025-08-05,Tier 3,18-24,Organic,,Makeup,,Yes,1,1619.36,1619.36,0.17,0.0,5.0,,,,,2025-09-30,4,14,1,0,0,4,1,0,2025-09-30,none,40,low,2025-09-30,0,train
CUST00634,2024-07-01,Tier 2,25-34,Google Search,,Skin Care,Combination,No,4,1711.76,427.94,0.22000000000000003,0.25,4.75,2.0,8.15,-0.7,0.0,2025-09-30,1,5,0,0,0,0,0,32,2025-09-30,bundle_discount,0,high,2025-09-30,1,train
CUST00635,2024-05-03,Tier 3,25-34,Marketplace,Gold,Wellness,Normal,Yes,1,1016.46,1016.46,0.35,0.0,5.0,,,,,2025-09-30,1,3,0,0,0,2,1,13,2025-09-30,bundle_discount,12,high,2025-09-30,1,test
CUST00636,2025-05-16,Tier 1,25-34,Google Search,Silver,Skin Care,Combination,No,2,2158.95,1079.475,0.195,0.0,4.0,,,,,2025-09-30,1,4,0,0,0,0,0,24,2025-09-30,free_shipping,40,medium,2025-09-30,0,train
CUST00637,2024-02-11,Tier 3,25-34,Marketplace,Silver,Makeup,Combination,Yes,5,5246.29,1049.258,0.33799999999999997,0.0,3.8,1.0,30.9,-0.21,0.0,2025-09-30,1,6,0,0,0,1,0,15,2025-09-30,new_launch,25,high,2025-09-30,0,train
CUST00638,2024-03-22,Tier 2,45+,Instagram,,Wellness,Dry,Yes,6,3093.33,515.555,0.3466666666666667,0.0,3.5,,,,,2025-09-30,0,0,0,0,0,1,0,44,2025-09-30,none,18,high,2025-09-30,1,train
CUST00639,2024-02-16,Tier 2,25-34,Google Search,,Makeup,Sensitive,Yes,3,2753.19,917.73,0.17333333333333334,0.0,4.333333333333333,,,,,2025-09-30,1,3,0,0,0,1,0,58,2025-09-30,none,40,high,2025-09-30,1,validation
CUST00640,2025-04-18,Tier 1,18-24,Google Search,,Fragrance,Sensitive,Yes,1,641.86,641.86,0.28,0.0,3.0,,,,,2025-09-30,0,0,0,0,0,4,1,25,2025-09-30,welcome_offer,18,high,2025-09-30,1,train
CUST00641,2024-09-28,Tier 3,25-34,Organic,,Skin Care,Normal,Yes,6,5481.38,913.5633333333334,0.3283333333333333,0.0,4.333333333333333,1.0,24.5,-0.92,0.0,2025-09-30,5,16,2,1,1,3,1,0,2025-09-30,welcome_offer,0,low,2025-09-30,0,train
CUST00642,2025-02-08,Tier 1,18-24,Referral,Silver,Fragrance,,Yes,3,1654.45,551.4833333333333,0.4066666666666667,0.0,5.0,,,,,2025-09-30,4,12,2,0,0,1,0,12,2025-09-30,bundle_discount,0,low,2025-09-30,0,train
CUST00643,2025-01-04,Tier 3,35-44,Marketplace,Silver,Skin Care,Dry,Yes,1,1091.34,1091.34,0.26,0.0,1.0,,,,,2025-09-30,14,74,4,3,2,2,1,33,2025-09-30,none,12,high,2025-09-30,1,test
CUST00644,2024-01-28,Tier 2,18-24,Marketplace,,Baby Care,Normal,Yes,7,3822.27,546.0385714285715,0.37285714285714283,0.0,4.285714285714286,,,,,2025-09-30,0,0,0,0,0,7,3,25,2025-09-30,welcome_offer,40,high,2025-09-30,1,test
CUST00645,2024-01-23,Tier 3,18-24,Marketplace,,Hair Care,Oily,No,3,2730.59,910.1966666666667,0.44333333333333336,0.0,4.0,2.0,46.55,-0.19999999999999998,0.5,2025-09-30,0,0,0,0,0,0,0,47,2025-09-30,none,18,high,2025-09-30,1,test
CUST00646,2025-02-05,Tier 1,18-24,Marketplace,Silver,Wellness,Combination,No,6,5934.01,989.0016666666667,0.15666666666666668,0.16666666666666666,3.8333333333333335,1.0,11.5,-0.55,0.0,2025-09-30,5,28,0,0,0,0,0,20,2025-09-30,free_shipping,0,high,2025-09-30,0,train
CUST00647,2025-05-14,Tier 2,25-34,Marketplace,Gold,Wellness,Combination,Yes,1,507.52,507.52,0.13,0.0,2.0,1.0,1.0,0.28,0.0,2025-09-30,2,8,1,0,1,2,0,9,2025-09-30,free_shipping,25,medium,2025-09-30,1,test
CUST00648,2025-07-20,Tier 3,18-24,Google Search,,Hair Care,,Yes,1,1298.17,1298.17,0.13,0.0,5.0,,,,,2025-09-30,3,11,1,0,1,6,3,16,2025-09-30,free_shipping,25,low,2025-09-30,0,train
CUST00649,2024-07-15,Tier 2,25-34,Referral,Silver,Makeup,Normal,No,6,3181.62,530.27,0.28,0.16666666666666666,3.8,4.0,44.175,-0.615,0.25,2025-09-30,5,28,3,0,2,0,0,16,2025-09-30,none,25,high,2025-09-30,1,train
CUST00650,2025-02-03,Tier 3,45+,Marketplace,Silver,Makeup,Dry,Yes,3,2622.0099999999998,874.0033333333332,0.36333333333333334,0.0,2.6666666666666665,,,,,2025-09-30,6,33,2,1,0,0,0,5,2025-09-30,bundle_discount,18,medium,2025-09-30,1,validation
CUST00651,2024-05-12,Tier 1,18-24,Referral,Silver,Wellness,Combination,Yes,7,5105.77,729.3957142857143,0.36,0.0,3.2857142857142856,,,,,2025-09-30,6,16,1,1,0,6,2,5,2025-09-30,none,0,low,2025-09-30,0,train
CUST00652,2024-09-24,Tier 1,25-34,Organic,Gold,Skin Care,Oily,Yes,4,4491.29,1122.8225,0.34249999999999997,0.0,5.0,,,,,2025-09-30,13,71,2,3,1,4,2,13,2025-09-30,bundle_discount,18,medium,2025-09-30,0,validation
CUST00653,2025-05-13,Tier 1,25-34,Google Search,,Fragrance,Sensitive,No,2,2037.83,1018.915,0.235,0.0,4.5,,,,,2025-09-30,19,86,2,4,0,0,0,11,2025-09-30,none,40,low,2025-09-30,0,train
CUST00654,2024-04-16,Tier 3,35-44,Referral,,Fragrance,Oily,No,6,5827.77,971.2950000000001,0.15,0.3333333333333333,4.0,2.0,31.05,-0.585,0.0,2025-09-30,8,21,3,1,2,0,0,0,2025-09-30,welcome_offer,25,medium,2025-09-30,0,train
CUST00655,2024-04-14,Tier 1,35-44,Instagram,Silver,Fragrance,Sensitive,Yes,8,5295.41,661.92625,0.27875,0.0,4.25,,,,,2025-09-30,0,0,0,0,0,0,0,15,2025-09-30,none,12,high,2025-09-30,0,train
CUST00656,2024-04-11,Tier 1,18-24,Organic,,Skin Care,Combination,No,4,3207.37,801.8425,0.22999999999999998,0.0,2.75,1.0,30.8,-0.91,0.0,2025-09-30,16,41,3,1,2,0,0,6,2025-09-30,bundle_discount,25,medium,2025-09-30,0,train
CUST00657,2024-10-20,Tier 1,25-34,Google Search,Silver,Hair Care,,Yes,4,1287.49,321.8725,0.325,0.25,3.0,1.0,28.5,-0.45,1.0,2025-09-30,5,26,2,0,1,3,1,8,2025-09-30,new_launch,12,medium,2025-09-30,1,test
CUST00658,2024-05-21,Tier 1,35-44,Google Search,,Fragrance,,Yes,2,2355.97,1177.985,0.27,0.0,3.0,1.0,23.8,-0.95,0.0,2025-09-30,3,9,1,0,1,5,1,29,2025-09-30,free_shipping,0,high,2025-09-30,1,train
CUST00659,2025-06-13,Tier 1,45+,Google Search,Platinum,Skin Care,Oily,Yes,1,883.27,883.27,0.37,0.0,5.0,,,,,2025-09-30,21,105,5,6,4,11,4,0,2025-09-30,welcome_offer,18,low,2025-09-30,0,validation
CUST00660,2025-08-11,Tier 2,18-24,Marketplace,Silver,Hair Care,Sensitive,Yes,1,573.43,573.43,0.16,0.0,5.0,,,,,2025-09-30,7,29,2,2,0,5,2,8,2025-09-30,bundle_discount,40,medium,2025-09-30,0,test
CUST00661,2024-11-17,Tier 1,45+,Google Search,,Wellness,,Yes,3,1105.96,368.65333333333336,0.3833333333333333,0.0,4.666666666666667,1.0,3.3,0.18,0.0,2025-09-30,1,5,0,0,0,0,0,33,2025-09-30,welcome_offer,40,high,2025-09-30,1,train
CUST00662,2025-03-28,Tier 3,35-44,Organic,,Skin Care,Sensitive,Yes,1,852.96,852.96,0.27,0.0,4.0,,,,,2025-09-30,2,10,1,0,0,0,0,28,2025-09-30,bundle_discount,0,high,2025-09-30,1,train
CUST00663,2024-05-09,Tier 2,25-34,Instagram,,Hair Care,Sensitive,No,8,5700.78,712.5975,0.3375,0.125,3.875,2.0,40.25,-0.7649999999999999,0.0,2025-09-30,14,35,2,2,1,0,0,26,2025-09-30,none,40,medium,2025-09-30,1,train
CUST00664,2025-08-29,Tier 3,25-34,Google Search,,Hair Care,,Yes,1,237.27,237.27,0.34,0.0,4.0,1.0,16.2,0.2,0.0,2025-09-30,1,3,0,0,0,0,0,0,2025-09-30,bundle_discount,12,high,2025-09-30,0,train
CUST00665,2024-02-18,Tier 3,35-44,Referral,,Skin Care,Sensitive,No,9,6480.29,720.0322222222222,0.1788888888888889,0.1111111111111111,4.222222222222222,2.0,33.8,-0.98,0.0,2025-09-30,3,9,1,0,0,0,0,3,2025-09-30,new_launch,40,medium,2025-09-30,0,train
CUST00666,2025-06-30,Tier 1,35-44,Google Search,Silver,Fragrance,Normal,Yes,1,540.99,540.99,0.32,0.0,5.0,1.0,10.1,-0.09,0.0,2025-09-30,1,6,1,0,0,3,1,10,2025-09-30,bundle_discount,18,high,2025-09-30,0,train
CUST00667,2024-12-01,Tier 1,25-34,Organic,,Skin Care,Combination,No,5,5036.26,1007.2520000000001,0.264,0.2,4.8,2.0,37.2,-0.67,0.0,2025-09-30,7,21,4,2,1,0,0,9,2025-09-30,free_shipping,40,low,2025-09-30,0,test
CUST00668,2025-05-02,Tier 1,18-24,Marketplace,,Baby Care,Combination,No,2,952.4100000000001,476.20500000000004,0.16,0.0,4.5,,,,,2025-09-30,3,12,2,0,1,0,0,10,2025-09-30,new_launch,18,medium,2025-09-30,1,train
CUST00669,2025-05-16,Tier 1,35-44,Instagram,,Hair Care,Combination,Yes,3,2774.7599999999998,924.92,0.24333333333333332,0.0,3.0,,,,,2025-09-30,1,6,0,0,0,0,0,0,2025-09-30,none,40,medium,2025-09-30,0,train
CUST00670,2024-08-05,Tier 1,25-34,Instagram,,Wellness,Oily,Yes,4,3756.69,939.1725,0.345,0.0,3.75,1.0,30.9,-1.0,0.0,2025-09-30,0,0,0,0,0,2,1,52,2025-09-30,none,18,high,2025-09-30,1,train
CUST00671,2024-02-11,Tier 1,25-34,Google Search,,Skin Care,Oily,No,8,5453.93,681.74125,0.3325,0.0,4.0,1.0,18.2,0.45,0.0,2025-09-30,13,53,4,2,2,0,0,7,2025-09-30,bundle_discount,12,low,2025-09-30,0,train
CUST00672,2024-11-08,Tier 1,35-44,Organic,,Skin Care,Sensitive,Yes,1,434.37,434.37,0.47,0.0,4.0,,,,,2025-09-30,10,38,4,2,2,7,3,18,2025-09-30,none,25,high,2025-09-30,1,train
CUST00673,2025-04-08,Tier 3,45+,Referral,Silver,Baby Care,Dry,Yes,1,1297.2,1297.2,0.36,0.0,2.0,,,,,2025-09-30,1,3,0,0,0,2,1,28,2025-09-30,none,12,high,2025-09-30,1,train
CUST00674,2024-11-29,Tier 2,18-24,Marketplace,,Wellness,Sensitive,Yes,8,4178.67,522.33375,0.28875,0.0,4.0,,,,,2025-09-30,14,61,4,3,1,4,0,12,2025-09-30,free_shipping,40,medium,2025-09-30,1,train
CUST00675,2024-03-31,Tier 2,35-44,Referral,Silver,Makeup,Normal,Yes,5,6478.51,1295.702,0.26799999999999996,0.0,4.2,,,,,2025-09-30,8,47,1,0,1,4,1,35,2025-09-30,bundle_discount,12,high,2025-09-30,0,train
CUST00676,2025-07-08,Tier 1,25-34,Referral,,Hair Care,Oily,Yes,1,714.17,714.17,0.4,0.0,1.0,1.0,21.1,-0.09,0.0,2025-09-30,9,27,3,2,1,5,2,0,2025-09-30,welcome_offer,0,medium,2025-09-30,0,test
CUST00677,2024-07-29,Tier 2,25-34,Organic,,Fragrance,Normal,Yes,1,291.61,291.61,0.36,0.0,2.0,,,,,2025-09-30,1,4,0,0,0,0,0,13,2025-09-30,free_shipping,12,high,2025-09-30,0,train
CUST00678,2024-12-14,Tier 1,25-34,Organic,,Skin Care,Oily,No,2,1145.87,572.935,0.295,0.0,2.5,,,,,2025-09-30,1,5,0,0,0,0,0,26,2025-09-30,none,12,high,2025-09-30,1,train
CUST00679,2024-04-01,Tier 3,18-24,Marketplace,,Wellness,Dry,Yes,8,6252.95,781.61875,0.33,0.0,3.75,2.0,28.35,-0.35,0.0,2025-09-30,3,17,1,0,0,9,3,18,2025-09-30,free_shipping,18,high,2025-09-30,0,train
CUST00680,2025-02-26,Tier 1,35-44,Influencer,Gold,Skin Care,Dry,No,1,1087.83,1087.83,0.29,0.0,5.0,,,,,2025-09-30,1,5,1,0,1,0,0,41,2025-09-30,new_launch,12,high,2025-09-30,1,train
CUST00681,2025-01-29,Tier 1,45+,Google Search,,Skin Care,Oily,Yes,1,1372.4,1372.4,0.41,1.0,3.0,1.0,15.0,-0.4,0.0,2025-09-30,1,5,0,0,0,1,0,35,2025-09-30,welcome_offer,18,high,2025-09-30,1,train
CUST00682,2025-08-23,Tier 1,35-44,Referral,Silver,Hair Care,Combination,Yes,1,1238.23,1238.23,0.17,0.0,3.0,1.0,22.7,-0.23,0.0,2025-09-30,6,28,1,1,0,5,1,7,2025-09-30,new_launch,0,medium,2025-09-30,0,train
CUST00683,2024-05-25,Tier 3,25-34,Organic,,Hair Care,Normal,Yes,3,3422.7,1140.8999999999999,0.25,0.0,4.0,2.0,13.25,0.044999999999999984,0.5,2025-09-30,7,38,3,1,2,5,1,0,2025-09-30,none,18,medium,2025-09-30,0,validation
CUST00684,2024-10-23,Tier 1,25-34,Instagram,Gold,Skin Care,Sensitive,No,4,2472.73,618.1825,0.23750000000000002,0.0,4.0,1.0,58.5,-0.61,1.0,2025-09-30,2,10,1,0,0,0,0,2,2025-09-30,new_launch,12,high,2025-09-30,1,validation
CUST00685,2025-08-22,Tier 1,35-44,Instagram,,Skin Care,Oily,Yes,1,1158.09,1158.09,0.44,0.0,5.0,,,,,2025-09-30,3,13,2,1,1,3,1,0,2025-09-30,bundle_discount,40,low,2025-09-30,0,train
CUST00686,2024-10-13,Tier 1,35-44,Referral,Silver,Fragrance,Sensitive,Yes,3,1409.0900000000001,469.6966666666667,0.2866666666666667,0.0,4.333333333333333,,,,,2025-09-30,21,73,10,1,3,7,1,20,2025-09-30,none,0,high,2025-09-30,1,train
CUST00687,2024-11-25,Tier 2,25-34,Marketplace,,Makeup,,No,5,4129.24,825.848,0.23600000000000004,0.0,4.0,,,,,2025-09-30,1,4,0,0,0,0,0,34,2025-09-30,welcome_offer,40,high,2025-09-30,1,train
CUST00688,2024-06-26,Tier 3,25-34,Marketplace,Silver,Baby Care,,Yes,5,3552.34,710.4680000000001,0.274,0.2,3.2,1.0,57.5,-0.98,0.0,2025-09-30,1,4,0,0,0,0,0,0,2025-09-30,bundle_discount,25,medium,2025-09-30,0,train
